date,value,temperature,day_of_week,month,is_weekend
2020-01-01,104.4307377072295,19.48694583719954,0,1,0
2020-01-02,103.83261621671969,20.039360487355967,1,1,0
2020-01-03,106.60072304762735,16.257367961754873,2,1,0
2020-01-04,110.53123799517438,16.791076317229997,3,1,0
2020-01-05,99.52839569566302,19.388668682263454,4,1,0
2020-01-06,85.158426034903,22.134675061107583,5,1,1
2020-01-07,92.67219728863907,19.756623575742875,6,1,1
2020-01-08,102.92610608950466,22.945442862718462,0,1,0
2020-01-09,108.99287320938475,25.53193865805351,1,1,0
2020-01-10,119.41795455531178,18.586601984505872,2,1,0
2020-01-11,112.13550536774153,21.482618009430283,3,1,0
2020-01-12,101.63565134992224,21.896754471193965,4,1,0
2020-01-13,89.65433510899379,23.53294700137514,5,1,1
2020-01-14,97.73589337707539,20.9813432637559,6,1,1
2020-01-15,103.4560873441037,21.66336588482576,0,1,0
2020-01-16,118.92103203640164,27.321798179309333,1,1,0
2020-01-17,123.35557699333465,22.59025895275578,2,1,0
2020-01-18,111.64197207790541,23.150379845924014,3,1,0
2020-01-19,113.31689843774285,22.43534362826765,4,1,0
2020-01-20,106.80421476542067,25.66081465216572,5,1,1
2020-01-21,104.16691671917201,26.009445754274584,6,1,1
2020-01-22,105.10496783120374,22.66794376806733,0,1,0
2020-01-23,121.12997631236998,25.367536657925505,1,1,0
2020-01-24,120.16628164128745,27.020000526770946,2,1,0
2020-01-25,116.23923794499794,24.69110986275975,3,1,0
2020-01-26,98.80467387491339,28.817401981999442,4,1,0
2020-01-27,105.2518941082424,25.075297109412876,5,1,1
2020-01-28,98.25070600104296,27.244178055955096,6,1,1
2020-01-29,107.87281094502379,27.90763362941651,0,1,0
2020-01-30,112.45274693954434,26.37091790422302,1,1,0
2020-01-31,124.8089864289926,22.80036879145322,2,1,0
2020-02-01,116.81605358422024,26.47103266549063,3,2,0
2020-02-02,106.8637197534285,25.86530267032239,4,2,0
2020-02-03,115.63100765506925,31.16667600931058,5,2,1
2020-02-04,109.80982574908819,27.14847662425852,6,2,1
2020-02-05,124.87214674738667,27.35621988595092,0,2,0
2020-02-06,123.7918163291591,29.14009694705849,1,2,0
2020-02-07,124.71063656422149,30.4294451330235,2,2,0
2020-02-08,118.76716370672932,32.14812392373577,3,2,0
2020-02-09,113.79088951067523,30.805437415837662,4,2,0
2020-02-10,100.94482355932715,30.45082730169967,5,2,1
2020-02-11,117.61127004060448,28.664746034035712,6,2,1
2020-02-12,124.37596329989202,30.330367405866014,0,2,0
2020-02-13,125.43320610322043,31.983381745830645,1,2,0
2020-02-14,125.68995847446757,27.76165359522535,2,2,0
2020-02-15,121.73190586473514,30.327820951380108,3,2,0
2020-02-16,110.20140398537166,30.988851307871748,4,2,0
2020-02-17,108.25667818150364,31.957587539699528,5,2,1
2020-02-18,112.56651952776726,31.289493987724363,6,2,1
2020-02-19,128.43603475588674,31.302656881859342,0,2,0
2020-02-20,120.16995813771591,32.60883778050102,1,2,0
2020-02-21,132.71876922559375,32.6717763427119,2,2,0
2020-02-22,131.99324167085817,31.462621923273613,3,2,0
2020-02-23,121.22642393979996,30.248291889222173,4,2,0
2020-02-24,112.94939472927142,32.34998943902787,5,2,1
2020-02-25,112.04025362911352,31.29299871428499,6,2,1
2020-02-26,121.7382588255197,32.86407655239753,0,2,0
2020-02-27,134.30947678083547,35.527311089015335,1,2,0
2020-02-28,140.3625676859355,32.18516831101931,2,2,0
2020-02-29,124.66228622820289,35.533664201749254,3,2,0
2020-03-01,115.8064317996229,33.439138178863395,4,3,0
2020-03-02,118.0501141373557,32.24248564475118,5,3,1
2020-03-03,104.78627851305134,34.59553274907485,6,3,1
2020-03-04,132.19109444743998,34.20128207014771,0,3,0
2020-03-05,135.75995280153796,32.21504584456748,1,3,0
2020-03-06,134.99046708102128,39.49280462967589,2,3,0
2020-03-07,125.92063457025819,31.841155829596303,3,3,0
2020-03-08,127.91515952614526,34.77216551392785,4,3,0
2020-03-09,116.54396321028014,34.175754006295115,5,3,1
2020-03-10,113.87442933732083,30.94584433358537,6,3,1
2020-03-11,125.96166817559008,32.71666813084038,0,3,0
2020-03-12,139.8977210081352,32.90609858706566,1,3,0
2020-03-13,132.69892050498828,37.73882986846201,2,3,0
2020-03-14,133.288377014066,36.95570313641108,3,3,0
2020-03-15,123.16548707890539,34.02009271025243,4,3,0
2020-03-16,121.93548865518865,33.72934943872117,5,3,1
2020-03-17,117.83737696815697,34.67130999956924,6,3,1
2020-03-18,130.17545825042956,34.412727215096986,0,3,0
2020-03-19,143.25485889852933,39.50910705354574,1,3,0
2020-03-20,135.8973850111062,37.08826427753287,2,3,0
2020-03-21,132.60551992806944,32.61477491112255,3,3,0
2020-03-22,121.35836992508081,37.763895832349796,4,3,0
2020-03-23,114.75208290294012,32.62724693291808,5,3,1
2020-03-24,132.62072241829873,33.68829233013829,6,3,1
2020-03-25,134.0595178550415,32.46677885752223,0,3,0
2020-03-26,135.9779058609028,31.97504114420511,1,3,0
2020-03-27,155.90134056823257,34.96082890722002,2,3,0
2020-03-28,125.15069979524942,32.74943018230344,3,3,0
2020-03-29,128.11593328366743,40.48750612670285,4,3,0
2020-03-30,120.56324042455077,32.52507577359501,5,3,1
2020-03-31,134.80033828136445,33.04763382778315,6,3,1
2020-04-01,139.23781726489648,34.5801730196755,0,4,0
2020-04-02,135.3986119675914,35.13443026358275,1,4,0
2020-04-03,139.0761732484911,33.622317721066885,2,4,0
2020-04-04,129.36387526090007,34.59234884152466,3,4,0
2020-04-05,133.99430408262361,34.59803274885157,4,4,0
2020-04-06,115.36343684858416,37.67076894077563,5,4,1
2020-04-07,121.18204033554738,33.7311693849499,6,4,1
2020-04-08,133.7976620249634,37.97334530898258,0,4,0
2020-04-09,141.08867768460343,35.19958431390563,1,4,0
2020-04-10,139.343198631403,34.4128103291164,2,4,0
2020-04-11,137.1308055095287,33.5644182070242,3,4,0
2020-04-12,128.47254898636288,38.64453725099124,4,4,0
2020-04-13,123.85270994397621,33.54606531732786,5,4,1
2020-04-14,124.01238733964513,35.17824548620314,6,4,1
2020-04-15,135.83327325250679,34.59354353879828,0,4,0
2020-04-16,137.90587916152836,37.55708164260489,1,4,0
2020-04-17,146.2234619508978,36.18462017862086,2,4,0
2020-04-18,145.29184977217488,32.852204016531694,3,4,0
2020-04-19,123.45301221953248,34.527417928406074,4,4,0
2020-04-20,126.38674646865395,31.63716687714113,5,4,1
2020-04-21,123.22966108785408,37.08923887410952,6,4,1
2020-04-22,128.3900923927595,30.53493038273885,0,4,0
2020-04-23,142.3899131193235,33.05395159735874,1,4,0
2020-04-24,145.52656177042738,31.438441128988796,2,4,0
2020-04-25,139.76337676753786,33.29776234506994,3,4,0
2020-04-26,127.97051011439004,32.34040692182981,4,4,0
2020-04-27,129.1267321861454,35.408700862461856,5,4,1
